일자,충전방식,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2023-12-26,급속,4480,3000,1880,2280,2960,5160,8200,11720,17000,21240,23400,25560,32120,26160,28280,26400,29480,25520,19760,17440,14040,11440,9160,6600
2023-12-27,완속,686,497,329,210,91,98,175,392,784,840,1001,1197,1169,1134,1498,1813,2394,3115,3409,3143,2485,2499,2058,2037
2023-12-27,급속,3720,2800,2520,2040,2760,3600,7320,9920,13720,15440,23080,26720,27680,25640,25880,27360,28480,24160,23280,20320,16240,13120,10080,7000
2023-12-28,완속,784,777,315,189,119,133,182,504,819,994,1092,1162,1085,1057,1344,1953,2387,3150,3549,2772,2331,2338,2170,2142
2023-12-28,급속,4800,3640,3080,2520,3120,5080,7880,11720,18200,20440,22960,26600,28160,27280,26360,28640,28160,24400,23320,20080,15960,13120,10080,7040
2023-12-29,완속,847,826,525,427,105,140,161,518,1127,980,1092,1302,1176,1295,1617,1995,2576,3192,3010,2730,2422,2296,2219,2107
2023-12-29,급속,5160,3680,2920,2400,3320,6200,7720,11920,17920,22880,23200,27240,30280,26840,27800,26120,25680,24360,23520,19480,16280,12840,11200,7200
2023-12-30,완속,889,567,539,301,231,210,175,441,700,1043,1204,1379,1379,1323,1470,1596,1890,2058,2247,1897,1883,1876,1813,1757
2023-12-30,급속,4480,4480,3280,2640,3920,4720,6720,10760,13640,17880,22720,23120,24520,24280,23640,22200,22760,20600,15280,13240,10960,9600,8240,4960
2023-12-31,완속,763,399,343,210,140,182,210,406,574,812,945,973,1316,1414,1547,1813,1792,2051,2058,1897,1645,1736,1694,1134
2023-12-31,급속,3240,2920,2040,2240,2440,2640,3920,6560,10440,12640,18280,19320,21240,21880,23200,24320,23120,19480,15320,14000,12440,10880,7360,5400
